1.64182e+04	4.30592e-07	1.12154e-01	2.70508e-06	3.44271e-01	5.79739e-09	4.33620e-02	6.48451e-08	7.79665e-02	1.07340e-07	1.45523e-06	4.22242e-01
1.66172e+04	3.13414e-07	1.00257e-01	2.28236e-06	3.49841e-01	4.50471e-09	3.92390e-02	5.70481e-08	8.04075e-02	8.13853e-08	1.21479e-06	4.30252e-01
1.68162e+04	2.28299e-07	8.95522e-02	1.92356e-06	3.54817e-01	3.49020e-09	3.54402e-02	5.00075e-08	8.26836e-02	6.16268e-08	1.01291e-06	4.37504e-01
1.70152e+04	1.66514e-07	7.99540e-02	1.62011e-06	3.59249e-01	2.69789e-09	3.19574e-02	4.36968e-08	8.47929e-02	4.66305e-08	8.43956e-07	4.44044e-01
1.72141e+04	1.21667e-07	7.13719e-02	1.36422e-06	3.63186e-01	2.08174e-09	2.87786e-02	3.80782e-08	8.67368e-02	3.52756e-08	7.02938e-07	4.49925e-01
1.74131e+04	8.90962e-08	6.37162e-02	1.14892e-06	3.66676e-01	1.60432e-09	2.58891e-02	3.31060e-08	8.85192e-02	2.66931e-08	5.85493e-07	4.55197e-01
1.76121e+04	6.54147e-08	5.68993e-02	9.68080e-07	3.69767e-01	1.23550e-09	2.32718e-02	2.87294e-08	9.01459e-02	2.02135e-08	4.87847e-07	4.59914e-01
1.78111e+04	4.81687e-08	5.08377e-02	8.16342e-07	3.72501e-01	9.51238e-10	2.09084e-02	2.48950e-08	9.16248e-02	1.53242e-08	4.06759e-07	4.64127e-01
1.80101e+04	3.55837e-08	4.54531e-02	6.89106e-07	3.74918e-01	7.32533e-10	1.87798e-02	2.15492e-08	9.29645e-02	1.16352e-08	3.39473e-07	4.67884e-01
1.82091e+04	2.63777e-08	4.06729e-02	5.82434e-07	3.77055e-01	5.64460e-10	1.68669e-02	1.86396e-08	9.41747e-02	8.85057e-09	2.83658e-07	4.71230e-01
1.84081e+04	1.96247e-08	3.64306e-02	4.92986e-07	3.78943e-01	4.35379e-10	1.51509e-02	1.61164e-08	9.52650e-02	6.74673e-09	2.37356e-07	4.74209e-01
1.86071e+04	1.46561e-08	3.26659e-02	4.17942e-07	3.80614e-01	3.36258e-10	1.36138e-02	1.39334e-08	9.62455e-02	5.15522e-09	1.98932e-07	4.76860e-01
1.88061e+04	1.09884e-08	2.93243e-02	3.54932e-07	3.82093e-01	2.60120e-10	1.22383e-02	1.20480e-08	9.71257e-02	3.94933e-09	1.67022e-07	4.79219e-01
1.90051e+04	8.27152e-09	2.63570e-02	3.01971e-07	3.83402e-01	2.01595e-10	1.10085e-02	1.04217e-08	9.79148e-02	3.03389e-09	1.40497e-07	4.81317e-01
1.92040e+04	6.25174e-09	2.37205e-02	2.57402e-07	3.84563e-01	1.56560e-10	9.90939e-03	9.02035e-09	9.86217e-02	2.33741e-09	1.18422e-07	4.83185e-01
1.94030e+04	4.74455e-09	2.13763e-02	2.19841e-07	3.85593e-01	1.21860e-10	8.92735e-03	7.81340e-09	9.92545e-02	1.80626e-09	1.00024e-07	4.84848e-01
1.96020e+04	3.61556e-09	1.92902e-02	1.88138e-07	3.86509e-01	9.50783e-11	8.04992e-03	6.77415e-09	9.98208e-02	1.40015e-09	8.46674e-08	4.86330e-01
1.98010e+04	2.76657e-09	1.74318e-02	1.61335e-07	3.87324e-01	7.43700e-11	7.26582e-03	5.87926e-09	1.00327e-01	1.08880e-09	7.18270e-08	4.87651e-01
2.00000e+04	2.12563e-09	1.57747e-02	1.38634e-07	3.88049e-01	5.83249e-11	6.56490e-03	5.10847e-09	1.00781e-01	8.49414e-10	6.10710e-08	4.88830e-01
