1.10455e+04	7.46135e-04	6.91290e-01	4.43151e-05	4.76683e-02	8.13067e-07	1.91220e-01	3.10289e-07	8.08495e-03	3.78311e-05	5.65640e-05	4.49709e-03	2.49951e-04	5.61044e-02
1.12444e+04	5.83262e-04	6.77294e-01	4.27438e-05	5.50736e-02	7.10555e-07	1.88147e-01	3.09283e-07	9.30385e-03	3.18192e-05	5.10758e-05	4.40515e-03	2.97542e-04	6.47691e-02
1.14434e+04	4.56647e-04	6.61839e-01	4.10845e-05	6.32126e-02	6.20622e-07	1.84767e-01	3.07542e-07	1.06521e-02	2.67626e-05	4.61066e-05	4.30264e-03	3.51508e-04	7.43037e-02
1.16424e+04	3.57826e-04	6.44917e-01	3.93397e-05	7.20921e-02	5.41502e-07	1.81071e-01	3.05002e-07	1.21356e-02	2.24966e-05	4.15935e-05	4.18915e-03	4.12151e-04	8.47211e-02
1.18414e+04	2.80442e-04	6.26541e-01	3.75138e-05	8.17075e-02	4.71743e-07	1.77051e-01	3.01606e-07	1.37596e-02	1.88892e-05	3.74838e-05	4.06446e-03	4.79671e-04	9.60220e-02
1.20404e+04	2.19690e-04	6.06743e-01	3.56136e-05	9.20415e-02	4.10146e-07	1.72706e-01	2.97311e-07	1.55283e-02	1.58336e-05	3.37333e-05	3.92852e-03	5.54137e-04	1.08194e-01
1.22394e+04	1.71907e-04	5.85580e-01	3.36484e-05	1.03063e-01	3.55713e-07	1.68037e-01	2.92084e-07	1.74449e-02	1.32428e-05	3.03052e-05	3.78156e-03	6.35460e-04	1.21208e-01
1.24384e+04	1.34284e-04	5.63135e-01	3.16300e-05	1.14728e-01	3.07605e-07	1.63051e-01	2.85904e-07	1.95113e-02	1.10457e-05	2.71686e-05	3.62404e-03	7.23371e-04	1.35022e-01
1.26374e+04	1.04652e-04	5.39518e-01	2.95725e-05	1.26977e-01	2.65113e-07	1.57760e-01	2.78769e-07	2.17277e-02	9.18342e-06	2.42977e-05	3.45672e-03	8.17402e-04	1.49576e-01
1.28364e+04	8.13249e-05	5.14862e-01	2.74920e-05	1.39734e-01	2.27633e-07	1.52181e-01	2.70692e-07	2.40928e-02	7.60683e-06	2.16705e-05	3.28065e-03	9.16872e-04	1.64794e-01
1.30354e+04	6.29836e-05	4.89331e-01	2.54063e-05	1.52914e-01	1.94640e-07	1.46336e-01	2.61705e-07	2.66035e-02	6.27481e-06	1.92684e-05	3.09719e-03	1.02089e-03	1.80583e-01
1.32343e+04	4.85916e-05	4.63108e-01	2.33342e-05	1.66415e-01	1.65676e-07	1.40254e-01	2.51857e-07	2.92545e-02	5.15251e-06	1.70756e-05	2.90794e-03	1.12838e-03	1.96838e-01
1.34333e+04	3.73294e-05	4.36398e-01	2.12951e-05	1.80127e-01	1.40335e-07	1.33966e-01	2.41217e-07	3.20384e-02	4.21018e-06	1.50781e-05	2.71477e-03	1.23807e-03	2.13440e-01
1.36323e+04	2.85465e-05	4.09420e-01	1.93082e-05	1.93933e-01	1.18254e-07	1.27509e-01	2.29871e-07	3.49454e-02	3.42223e-06	1.32636e-05	2.51970e-03	1.34856e-03	2.30260e-01
1.38313e+04	2.17250e-05	3.82406e-01	1.73916e-05	2.07709e-01	9.91035e-08	1.20923e-01	2.17921e-07	3.79636e-02	2.76651e-06	1.16209e-05	2.32488e-03	1.45841e-03	2.47161e-01
1.40303e+04	1.64512e-05	3.55587e-01	1.55619e-05	2.21333e-01	8.25805e-08	1.14254e-01	2.05484e-07	4.10783e-02	2.22375e-06	1.01394e-05	2.13249e-03	1.56613e-03	2.64004e-01
1.42293e+04	1.23946e-05	3.29193e-01	1.38335e-05	2.34685e-01	6.84065e-08	1.07547e-01	1.92687e-07	4.42726e-02	1.77711e-06	8.80923e-06	1.94464e-03	1.67030e-03	2.80651e-01
1.44283e+04	9.29146e-06	3.03443e-01	1.22179e-05	2.47651e-01	5.63229e-08	1.00849e-01	1.79668e-07	4.75270e-02	1.41187e-06	7.62070e-06	1.76329e-03	1.76963e-03	2.96967e-01
