1.56222e+04	1.52762e-01	1.73111e+04	3.15184e+04	1.52899e-03	6.30836e+03	6.67147e+03	3.17006e-02	2.93826e-01	3.81902e+04
1.58212e+04	1.11519e-01	1.55760e+04	3.23549e+04	1.20808e-03	5.76842e+03	6.97256e+03	2.42975e-02	2.47422e-01	3.93277e+04
1.60202e+04	8.12741e-02	1.39844e+04	3.31166e+04	9.49872e-04	5.25892e+03	7.26147e+03	1.85573e-02	2.07769e-01	4.03783e+04
1.62192e+04	5.91702e-02	1.25327e+04	3.38062e+04	7.43542e-04	4.78126e+03	7.53658e+03	1.41308e-02	1.74055e-01	4.13430e+04
1.64182e+04	4.30598e-02	1.12155e+04	3.44273e+04	5.79735e-04	4.33619e+03	7.79663e+03	1.07340e-02	1.45524e-01	4.22241e+04
1.66172e+04	3.13418e-02	1.00257e+04	3.49843e+04	4.50469e-04	3.92389e+03	8.04073e+03	8.13855e-03	1.21479e-01	4.30252e+04
1.68162e+04	2.28301e-02	8.95526e+03	3.54819e+04	3.49018e-04	3.54401e+03	8.26834e+03	6.16269e-03	1.01291e-01	4.37503e+04
1.70152e+04	1.66516e-02	7.99543e+03	3.59250e+04	2.69787e-04	3.19573e+03	8.47928e+03	4.66306e-03	8.43959e-02	4.44044e+04
1.72141e+04	1.21668e-02	7.13722e+03	3.63187e+04	2.08173e-04	2.87786e+03	8.67367e+03	3.52757e-03	7.02939e-02	4.49925e+04
1.74131e+04	8.90968e-03	6.37164e+03	3.66678e+04	1.60432e-04	2.58891e+03	8.85190e+03	2.66932e-03	5.85494e-02	4.55197e+04
1.76121e+04	6.54150e-03	5.68994e+03	3.69768e+04	1.23550e-04	2.32718e+03	9.01458e+03	2.02135e-03	4.87848e-02	4.59914e+04
1.78111e+04	4.81689e-03	5.08378e+03	3.72502e+04	9.51236e-05	2.09083e+03	9.16247e+03	1.53242e-03	4.06760e-02	4.64127e+04
1.80101e+04	3.55839e-03	4.54532e+03	3.74919e+04	7.32532e-05	1.87797e+03	9.29645e+03	1.16352e-03	3.39473e-02	4.67884e+04
1.82091e+04	2.63777e-03	4.06730e+03	3.77055e+04	5.64459e-05	1.68669e+03	9.41746e+03	8.85058e-04	2.83658e-02	4.71230e+04
1.84081e+04	1.96248e-03	3.64307e+03	3.78944e+04	4.35379e-05	1.51509e+03	9.52650e+03	6.74673e-04	2.37357e-02	4.74209e+04
1.86071e+04	1.46561e-03	3.26659e+03	3.80615e+04	3.36258e-05	1.36138e+03	9.62454e+03	5.15522e-04	1.98932e-02	4.76860e+04
1.88061e+04	1.09884e-03	2.93243e+03	3.82093e+04	2.60120e-05	1.22383e+03	9.71256e+03	3.94934e-04	1.67022e-02	4.79219e+04
1.90051e+04	8.27153e-04	2.63570e+03	3.83402e+04	2.01595e-05	1.10085e+03	9.79148e+03	3.03389e-04	1.40497e-02	4.81317e+04
1.92040e+04	6.25175e-04	2.37205e+03	3.84563e+04	1.56560e-05	9.90939e+02	9.86217e+03	2.33741e-04	1.18422e-02	4.83185e+04
1.94030e+04	4.74456e-04	2.13763e+03	3.85594e+04	1.21860e-05	8.92734e+02	9.92545e+03	1.80626e-04	1.00024e-02	4.84848e+04
1.96020e+04	3.61557e-04	1.92902e+03	3.86509e+04	9.50782e-06	8.04991e+02	9.98207e+03	1.40015e-04	8.46675e-03	4.86330e+04
1.98010e+04	2.76658e-04	1.74319e+03	3.87324e+04	7.43700e-06	7.26582e+02	1.00327e+04	1.08880e-04	7.18270e-03	4.87651e+04
2.00000e+04	2.12563e-04	1.57747e+03	3.88049e+04	5.83249e-06	6.56490e+02	1.00781e+04	8.49414e-05	6.10710e-03	4.88830e+04
